"","y","Temperature","Precipitation"
"1",76.3824152121781,-0.99488586733597,1.66437613717135
"2",81.5101119265756,-1.13947615125008,2.22049906013919
"3",71.7050366681536,-1.59902113267398,-1.03191019767098
"4",79.0520199425712,-0.556171219864471,0.0748570409065517
"5",76.2789899373932,1.18376103054123,0.597132957858248
"6",77.9374382002782,-0.64841998317406,0.145839146651782
"7",74.5381746067851,0.498152687882114,0.4898879865841
"8",70.093746010753,0.646898355693705,-0.811435636587551
"9",75.6602387420051,-0.319550750700962,0.211330208911507
"10",76.8573995778981,2.44844780709631,-0.546285960632711
"11",76.6969694125536,0.129835555812092,0.923629173623588
"12",73.4550681909256,-0.433915209639854,0.52398545814347
"13",74.6812856429023,1.25803348433235,-0.976368076126914
"14",79.0865545041689,-0.591194624079406,0.899828897696796
"15",74.189012660866,0.329466916169541,0.524621420058007
"16",72.475069019969,2.80492953552617,-0.35088057680479
"17",72.496592099889,0.927192283472949,-1.05328628876519
"18",68.1302987275418,-0.19995636443336,-0.260435607949794
"19",77.6021425296225,0.474899620207828,0.15212891383706
"20",76.7025598276694,-0.980103768605575,0.57897776673217
"21",78.2594485263076,-1.18949586296063,0.369943206269705
"22",74.9531704004995,1.70631133309379,0.107033242291369
"23",84.6438372931675,0.394444171316486,3.54175517138197
"24",74.1181505553135,-0.964938628080843,-0.654480170579073
"25",70.5948400078781,-1.09263706626603,-2.07527180204722
"26",73.4712896350055,-0.0157933815143864,0.271111799947433
"27",73.5739079893339,-0.70580339443354,-0.526960894778425
"28",77.4938406572689,-0.704801146098456,0.822744133503505
"29",78.8178328521364,-0.0645344319172722,1.83252419915237
"30",77.1529655723468,-0.125846761068772,0.339352758132517
"31",73.4178830464537,1.09699789092376,0.43313879630468
"32",77.9732128605081,0.391305068120246,0.533834291839702
"33",72.6493030682837,0.397782100675483,0.735617586034027
"34",79.3983230675357,1.30388728406517,0.340694025046953
"35",76.3678761864044,1.32089008629015,2.3416977122704
"36",79.6143664873483,-0.316139973786909,-0.00897226872824872
"37",72.4527193152094,-1.03832106008597,-0.530325677279654
"38",76.8164528104577,-0.763302865042957,0.334986456718055
"39",73.9603518636726,0.768849744838076,0.0349821549863259
"40",71.4337012554613,0.874858167237557,-1.30708583513025
"41",77.4514487405012,1.17047483244962,0.789411101715583
"42",78.3965863023678,-1.03724527925031,-0.86605727317022
"43",74.5926010404347,0.339986738778949,0.792300779682655
"44",77.3754444901238,0.242228851736589,-0.85650918678755
"45",73.1930312623113,0.774846767382817,0.058090722795988
"46",76.563293896259,0.207054959220391,1.02440249705088
"47",81.4601939552287,1.38305677875844,1.46248990095304
"48",70.5891914993581,1.23512010054903,-0.321661117145556
"49",74.2314529640099,-0.53149952222505,-0.0750426629736146
"50",78.0580020068527,-0.326110699721717,-0.283797309264458
