"","y","bioclim1","bioclim2","bioclim3","bioclim4","bioclim5","bioclim6","bioclim7","bioclim8","bioclim9","bioclim10","bioclim11","bioclim12","bioclim13","bioclim14","bioclim15","bioclim16","bioclim17","bioclim18","bioclim19"
"1",85.1189937162228,0.086408335768801,-0.0850250140855839,-0.838364694201744,0.226322388492375,-2.42883256383044,1.1927489889012,-0.0442510206607363,-0.691526801689871,-0.227576908049245,0.177766455136401,0.68423529946242,0.613088889593159,0.632505271556409,-0.496404759242613,-0.424643594282284,-0.889918855677756,1.41339983911417,0.423554882656167,-0.00789040172770333
"2",76.08864899474,0.373377142483921,-0.280502068388294,0.651930474710096,0.211579740797273,-1.09215890098902,0.683123638318749,0.159094399806386,0.852321806725239,1.52327009805421,0.23604878731527,-0.263675933528962,-0.877602180434999,-0.715359397048315,0.550673223405729,0.584782718791387,-0.740937178586989,-1.39073992140416,0.50853922672869,0.413703579862718
"3",80.4231302132062,-2.24474582939057,0.0436472189715523,-0.0328946659735983,1.18013771261769,-0.905851263526047,0.279121842430216,1.29254933219387,1.14540129823184,0.672906716050054,0.413641036485076,2.00629558719768,0.540081707443337,-0.103062591011001,-1.18433409742327,-0.734521472487765,0.543037365168172,-1.76208145031657,0.4541767652108,-0.0243177823255006
"4",82.149507041754,0.0397976011090294,0.299161449310008,1.41033079506554,1.11515103624265,-1.09020174816794,-1.61308368313481,-0.593855514648722,-0.33640423619903,1.16528703261845,1.58669307777457,0.612950690808138,1.7601880199897,0.478332379218343,-0.39974534878862,1.06227807780835,-1.18916015951649,0.0537378541164408,0.36126743841686,-1.07797972348503
"5",80.3660336376533,-0.147415287923728,-0.406408788452573,-1.49326211597332,1.69988523894723,0.692485721584182,-0.139288831398338,-0.808949642099526,0.451785646842416,0.240156025118013,-0.120351678800587,0.45181332838187,0.979418849351663,1.54392021516642,-1.02944742544874,0.37824120240446,-0.586958773250847,-0.833114161269063,0.316020412313641,1.70957701951233
"6",66.1755259390893,-0.339177350299962,1.26701000285208,-0.553848692793505,1.43018592310237,0.414541368318959,-0.0260358648634242,0.621802748454347,0.301093006600766,-0.449274752640853,-0.0803600657777193,-1.7161921894685,0.12251464736904,-0.107162628473568,-1.16561461230368,1.13637287269611,0.677919204887026,0.680706383693653,-0.229888030975871,-0.193283496826647
"7",72.7149139339115,0.315943663248814,0.927344356668588,-0.687263316395252,-2.6206649276346,-0.47173226445885,-0.472575129575091,-0.0146358222234907,-0.323919297785189,1.44231059374616,-0.883863772526677,-1.79341720286986,1.59637296839322,0.242874885318759,1.42220668411502,0.332933933942068,0.216868025382986,-0.134656375503905,-0.865814560177652,1.06152448093763
"8",79.9326811228624,0.378077803562964,-1.26520727074575,-1.2462954932624,-0.590648738570088,0.519825382911739,1.48428641586402,0.570600949872572,0.0365948386251015,-0.369604791336038,0.247040978467455,-0.452325520117074,-0.619160686240278,-1.29184358858672,-0.825660538949312,0.0896699402409177,0.0314022963820906,0.819166536105317,-0.0458162389808822,1.05659135069318
"9",80.852603764595,0.81973312677349,-0.621052193088763,-0.800952286246598,0.261412668879746,0.30721338038309,-0.0382446264782708,-0.617410007216561,-0.19332483624482,0.594788801282009,1.190886119563,-0.768596254461973,0.766707900731196,0.730634497935109,0.267441073343481,0.260033074520826,-1.30793012114306,1.8767048819533,1.02129037035064,0.240434962103883
"10",75.8778508486626,1.50789179840468,1.22530297049268,-0.582183098563215,1.63283764668835,1.03776003322107,-0.513544345875493,-0.400574302684998,1.16462629145452,0.678613768181462,-2.09541226243752,0.587416874792262,1.4087880853699,0.329787594247109,-0.482498629473248,-0.993456438804623,-1.27446486834703,0.275256107086975,0.951061692987527,0.31154593902775
"11",80.4371890267143,-1.1542493937734,0.391609168351357,-1.00238382091193,-1.34059956838934,-0.784933382235502,-0.693248455393572,-0.619628819788982,0.575694847380355,-1.6690929939559,1.95097469258651,0.596443829872735,0.0372070784535699,-0.180104145290649,-1.16141308908258,-0.651257473718198,-0.860884987587167,2.2083853427934,1.51997188234277,-0.444771931235476
"12",80.8999354708423,0.44930156497145,-0.148410362726878,0.424360520551693,1.44292671550882,-0.761060302645585,0.447016519949335,0.1333332409643,0.658067949613344,0.472280827650677,1.18247077432032,0.0873785108428973,0.0744470995847234,-0.494656595426318,0.465834807949461,-0.139262459760674,-0.106218187876778,0.305861023949335,1.07466597348088,1.44395611292778
"13",70.3525128497847,-1.59257217039037,0.768950548010405,-0.937488307343853,0.320435329517681,-0.0137455611132679,0.895169697988695,0.807962774484849,-1.01437050906714,0.820104980701661,-0.556312262139077,0.724177694255543,-1.7972480012721,0.899146732145629,-0.0867699094218964,-2.17290884814685,-0.230297965475994,-0.186282362581842,-0.802595165307927,0.559932504819262
"14",69.0923276213825,-0.163619768273248,0.889939809420866,0.167047664503014,0.489092038399862,1.56890288424781,0.389712895727015,-0.0890217286459052,0.0837982225773819,1.71000398178659,-0.370958761936343,-0.594157034288389,-0.0560379697230888,-1.17990931714116,-1.4565448283782,-0.076772215439233,1.30569642793467,-0.345703892908814,-1.26176806120716,0.737034088747235
"15",79.6470643656741,-0.660144559953842,-0.292217337762887,-0.187003428543157,0.432959768894376,-1.53256669272755,-0.059643855116028,-1.316298098394,0.736190019429863,-0.722635181820892,-1.20018480216926,-1.76237405022132,1.63360715649212,-1.35297694553772,-1.65118730017845,-0.784291812252726,-0.506045591666168,1.0449723257846,0.578515014226493,-0.640149801414351
"16",77.770085866127,-0.714475094877998,0.282697436049614,0.162030114285693,2.04562153110557,-0.407705898626344,-0.524569758956967,2.55519552928047,-1.27065150723332,-2.05142582218173,-0.88517284765193,1.61713522675677,0.131593906834011,-1.00266061072083,-0.548661552027903,-1.58279345218515,0.834199746313753,-0.25139766000677,-1.73345051148378,0.127961062283423
